时间,开盘价,最高价,最低价,收盘价,成交量,信号类型,置信度,描述,张力,加速度,DXY燃料,量能比率,价格vsEMA%,V7.0.5通过,过滤原因,交易方向,V705执行动作,Unnamed: 18,黄金信号,Last_Vol,Last_EMA_Pct,Last_Tension,Delta_Vol,Delta_EMA,Delta_EMA_Abs,Delta_Tension,V8_Score,V8_Action_Pred,V8_Action,Ideal_Action
2025-08-21 12:00:00,113148.65,113995.11,112608.64,112792.08,2521.11028,BEARISH_SINGULARITY,0.7,奇点看空,0.9120268408725936,-0.301923889,-0.211566892,1.018985291684699,-1.378795284,True,,做多(反向),做多(反向),,继续持多,0.599126429,-1.210394602,0.9081441169611252,0.7007850803468713,-0.1684006819999999,0.1684006819999999,0.0038827239114683776,0.5200650465579598,0,ACTION,HOLD
2025-08-21 16:00:00,112792.08,112969.47,112015.67,112193.71,2468.80417,BEARISH_SINGULARITY,0.7,奇点看空,0.8620255740514035,-0.276584284,-0.211566892,1.004445054882292,-1.723968917,True,,做多(反向),做多(反向),,继续持多,1.018985291684699,-1.378795284,0.9120268408725936,-0.014269329421200464,-0.34517363300000015,0.34517363300000015,0.050001266821190105,0.3150744214703593,0,HOLD,HOLD
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112500.0,1101.03582,BEARISH_SINGULARITY,0.7,奇点看空,0.7364675051680669,-0.225722071,-0.211566892,0.463726493,-1.318867095,True,,做多(反向),做多(反向),,空平仓/ 开仓多,1.004445054882292,-1.723968917,0.8620255740514035,-0.538325674713643,0.405101822,0.405101822,0.12555806888333654,0.5643811100666666,0,ACTION,ACTION
2025-08-22 00:00:00,112500.0,113525.0,112335.6,112929.24,1610.19525,BEARISH_SINGULARITY,0.9,强奇点看空,0.5865217625946999,-0.163794531,0.8976858148979668,0.6799056727198388,-0.853370545,True,,做多(反向),做多(反向),,继续持多,0.463726493,-1.318867095,0.7364675051680669,0.4661781955162928,0.4654965500000001,0.4654965500000001,0.149945742573367,0.6031092820057543,0,ACTION,HOLD
2025-08-22 04:00:00,112929.24,113394.76,112708.81,113094.83,1656.2572,BEARISH_SINGULARITY,0.9,强奇点看空,0.4762606350537448,-0.109605024,0.8976858148979668,0.692879247,-0.640994781,True,,做多(反向),做多(反向),,多平/反空,0.6799056727198388,-0.853370545,0.5865217625946999,0.019081432617355277,0.21237576400000002,0.21237576400000002,0.11026112754095513,0.2100206411704132,0,HOLD,ACTION
2025-08-22 08:00:00,113094.83,113319.3,112177.27,112320.0,1932.43574,BEARISH_SINGULARITY,0.9,强奇点看空,0.4755127301481178,-0.084750895,0.8976858148979668,0.8162433694198452,-1.197347783,True,,做多(反向),做多(反向),,继续持空,0.692879247,-0.640994781,0.4762606350537448,0.17804563053949454,-0.5563530020000002,0.5563530020000002,0.0007479049056269838,0.4938363285796762,0,HOLD,HOLD
2025-08-22 16:00:00,116370.75,117429.05,116116.0,116655.79,4307.94644,BEARISH_SINGULARITY,0.9,强奇点看空,0.3753939233172562,-0.029390683,0.8976858148979668,1.4555707085402383,2.153816431827924,True,,做多(反向),做多(反向),,继续持空,0.8162433694198452,-1.197347783,0.4755127301481178,0.783255782616406,3.351164214827924,3.351164214827924,0.1001188068308616,0.9940760944720318,1,ACTION,HOLD
2025-08-22 20:00:00,116655.79,117174.43,116550.96,116935.99,2115.99447,BEARISH_SINGULARITY,0.9,强奇点看空,0.5752278625736287,-0.068340234,0.8976858148979668,0.7555224549369257,2.165741330382413,True,,做多(反向),做多(反向),,继续持空,1.4555707085402383,2.153816431827924,0.3753939233172562,-0.4809441750207906,0.011924898554489083,0.011924898554489083,0.1998339392563725,0.39526528161464236,0,HOLD,HOLD
2025-08-23 00:00:00,116936.0,117030.0,115458.2,115568.77,2647.58419,BEARISH_SINGULARITY,0.9,强奇点看空,0.9268175501566248,-0.14684561,0.8976858148979668,0.9649104102932008,0.8779068720239656,True,,做多(反向),做多(反向),,多空仓/反手空,0.7555224549369257,2.165741330382413,0.5752278625736287,0.277143258930346,-1.2878344583584476,1.2878344583584476,0.35158968758299614,0.7949406767306344,1,ACTION,ACTION
2025-08-23 04:00:00,115568.77,116034.53,115551.2,115799.47,2258.18362,BEARISH_SINGULARITY,0.9,强奇点看空,1.2125810926356646,-0.217149298,0.8976858148979668,0.8285408455879127,0.9754894283090476,True,,做多(反向),做多(反向),,继续持空,0.9649104102932008,0.8779068720239656,0.9268175501566248,-0.141328731922221,0.09758255628508206,0.09758255628508206,0.2857635424790398,0.24406063004092865,0,HOLD,HOLD
2025-08-23 08:00:00,115799.46,115861.8,115223.43,115310.13,1313.89391,BEARISH_SINGULARITY,0.9,强奇点看空,1.4427621705787668,-0.275433675,0.8976858148979668,0.4985644792101938,0.4962666393018118,True,,做多(反向),做多(反向),,继续持空,0.8285408455879127,0.9754894283090476,1.2125810926356646,-0.3982620387816555,-0.4792227890072358,0.4792227890072358,0.23018107794310216,0.5450438816673037,0,ACTION,HOLD
2025-08-23 12:00:00,115310.13,115486.97,114560.0,114812.87,3027.56166,BEARISH_SINGULARITY,0.9,强奇点看空,1.5877212929742175,-0.313017459,0.8976858148979668,1.1137451002913437,0.056896622,True,,做多(反向),做多(反向),,继续持空,0.4985644792101938,0.4962666393018118,1.4427621705787668,1.2339038313673987,-0.4393700173018118,0.4393700173018118,0.14495912239545072,0.6681843553564184,0,ACTION,HOLD
2025-08-23 16:00:00,114812.88,115190.74,114684.11,115133.91,1105.55067,BEARISH_SINGULARITY,0.9,强奇点看空,1.6046830697486965,-0.320504798,0.8976858148979668,0.4162443582562181,0.3045139210257884,True,,做多(反向),做多(反向),,继续持空,1.1137451002913437,0.056896622,1.5877212929742175,-0.6262660476375311,0.24761729902578838,0.24761729902578838,0.016961776774478965,0.47930789728038997,0,HOLD,HOLD
2025-08-23 20:00:00,115133.92,115454.12,115001.88,115438.05,976.58792,BEARISH_SINGULARITY,0.9,强奇点看空,1.5274223807982203,-0.303531215,0.8976858148979668,0.3946493228285967,0.5149647806521009,True,,做多(反向),做多(反向),,继续持空,0.4162443582562181,0.3045139210257884,1.6046830697486965,-0.05188066816830849,0.21045085962631255,0.21045085962631255,0.07726068895047611,0.18897374042462092,0,HOLD,HOLD
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,1995.92433,BEARISH_SINGULARITY,0.9,强奇点看空,1.4171949325607345,-0.273951723,0.8976858148979668,0.8169413274942211,0.1491620488708169,True,,做多(反向),做多(反向),,继续持空,0.3946493228285967,0.5149647806521009,1.5274223807982203,1.0700436570849847,-0.36580273178128403,0.36580273178128403,0.11022744823748587,0.5918268762232048,0,ACTION,HOLD
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,1715.6873,BEARISH_SINGULARITY,0.9,强奇点看空,1.280175098027036,-0.235591205,0.8976858148979668,0.7001554125542437,0.018529324,True,,做多(反向),做多(反向),,继续持空,0.8169413274942211,0.1491620488708169,1.4171949325607345,-0.14295508258615242,-0.1306327248708169,0.1306327248708169,0.13701983453369837,0.2444434669943324,0,HOLD,HOLD
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2223.47925,BEARISH_SINGULARITY,0.9,强奇点看空,1.139269864959213,-0.19501333,0.8976858148979668,0.8964646670920398,-0.107674396,True,,做多(反向),做多(反向),,继续持空,0.7001554125542437,0.018529324,1.280175098027036,0.28037954290982103,-0.12620372000000002,0.12620372000000002,0.1409052330678231,0.35085820802483125,0,HOLD,HOLD
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,2662.01905,BEARISH_SINGULARITY,0.9,强奇点看空,1.0192522022452877,-0.158851272,0.8976858148979668,1.051035614462017,-0.357685233,True,,做多(反向),做多(反向),,继续持空,0.8964646670920398,-0.107674396,1.139269864959213,0.17242279929601229,-0.250010837,0.250010837,0.12001766271392533,0.36859718000587627,0,HOLD,HOLD
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,8322.01988,BEARISH_SINGULARITY,0.9,强奇点看空,0.9794101648156004,-0.138467135,0.8976858148979668,2.8962509888814183,-1.745305004,True,,做多(反向),做多(反向),,黄金/空平反多,1.051035614462017,-0.357685233,1.0192522022452877,1.7556164120698166,-1.387619771,1.387619771,0.03984203742968728,1.0,1,ACTION,ACTION
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,4256.85481,BEARISH_SINGULARITY,0.9,强奇点看空,0.8821901327914369,-0.114528374,0.8976858148979668,1.4380470235102416,-0.874404982,True,,做多(反向),做多(反向),,继续持多,2.8962509888814183,-1.745305004,0.9794101648156004,-0.5034798334015796,0.8709000219999999,0.8709000219999999,0.09722003202416352,0.9271896141346989,1,ACTION,HOLD
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,2384.9729,BEARISH_SINGULARITY,0.7,奇点看空,0.8172971586939266,-0.099729402,-0.758006309,0.8068319560739156,-1.248527212,True,,做多(反向),做多(反向),,继续持多,1.4380470235102416,-0.874404982,0.8821901327914369,-0.4389391008199049,-0.3741222299999999,0.3741222299999999,0.06489297409751027,0.5580021696351316,0,ACTION,HOLD
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,4054.02521,BEARISH_SINGULARITY,0.7,奇点看空,0.8016967615958734,-0.096340341,-0.758006309,1.3062239963449849,-2.24687112,True,,做多(反向),做多(反向),,继续持多,0.8068319560739156,-1.248527212,0.8172971586939266,0.6189542153252529,-0.9983439080000003,0.9983439080000003,0.015600397098053165,0.9733351535126649,1,ACTION,HOLD
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4028.25788,BEARISH_SINGULARITY,0.7,奇点看空,0.7620401801966074,-0.093315902,-0.758006309,1.2492562543830392,-2.27353833,True,,做多(反向),做多(反向),,继续持多,1.3062239963449849,-2.24687112,0.8016967615958734,-0.04361253668693128,-0.02666720999999983,0.02666720999999983,0.03965658139926609,0.20606862759656394,0,HOLD,HOLD
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,4593.3206,BEARISH_SINGULARITY,0.7,奇点看空,0.6609391580152648,-0.084267998,-0.758006309,1.3624460161588137,-1.275083277,True,,做多(反向),做多(反向),,继续持多,1.2492562543830392,-2.27353833,0.7620401801966074,0.0906057195060229,0.998455053,0.998455053,0.10110102218134254,0.735250427024789,1,ACTION,HOLD
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,3109.40411,BEARISH_SINGULARITY,0.7,奇点看空,0.6142846639661592,-0.083364458,-0.758006309,0.906471959,-2.341215677,True,,做多(反向),做多(反向),,继续持多,1.3624460161588137,-1.275083277,0.6609391580152648,-0.3346731186049892,-1.0661324,1.0661324,0.0466544940491056,0.8216667990296602,1,ACTION,HOLD
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,7012.81309,BEARISH_SINGULARITY,0.7,奇点看空,0.5609428581367973,-0.082151648,-0.758006309,2.187672884390929,-2.607527253,True,,做多(反向),做多(反向),,继续持多,0.906471959,-2.341215677,0.6142846639661592,1.4133927836050457,-0.2663115760000001,0.2663115760000001,0.05334180582936188,0.633155788,0,ACTION,HOLD
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,4155.39206,BEARISH_SINGULARITY,0.7,奇点看空,0.4846749760223121,-0.077905282,0.026438211,1.2993817374062877,-2.552022422,True,,做多(反向),做多(反向),,继续持多,2.187672884390929,-2.607527253,0.5609428581367973,-0.40604386209776094,0.055504831000000365,0.055504831000000365,0.07626788211448526,0.44462963107949516,0,HOLD,HOLD
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,1910.05232,BEARISH_SINGULARITY,0.7,奇点看空,0.3730260532710244,-0.068863556,0.026438211,0.5991984065493355,-1.973134149,True,,做多(反向),做多(反向),,空平仓/反手多,1.2993817374062877,-2.552022422,0.4846749760223121,-0.5388588362451492,0.5788882729999998,0.5788882729999998,0.11164892275128768,0.6693372573732446,0,ACTION,ACTION
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2426.69707,OSCILLATION,0.8,系统平衡,-0.126149885,-0.014206893,0.026438211,0.7255420339035564,-0.140363354,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持多,0.5991984065493355,-1.973134149,0.3730260532710244,0.21085441144913705,1.832770795,1.832770795,0.49917593827102436,0.7232515847232897,1,HOLD,HOLD
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,2172.27313,BULLISH_SINGULARITY,0.6,奇点看涨,-0.377406648,0.029888342,-0.07650371,0.6392791728839068,-0.406122953,True,,做空(反向),做空(反向),,继续持多,0.7255420339035564,-0.140363354,-0.126149885,-0.11889436722988848,-0.265759599,0.265759599,0.251256763,0.2894536428891207,0,HOLD,HOLD
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,1809.80294,BULLISH_SINGULARITY,0.6,奇点看涨,-0.488870085,0.062807507,-0.07650371,0.5261567965420816,-0.928786978,True,,做空(反向),做空(反向),,继续持多,0.6392791728839068,-0.406122953,-0.377406648,-0.17695301386326917,-0.522664025,0.522664025,0.111463437,0.43765806035690574,0,HOLD,HOLD
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,1594.26753,BULLISH_SINGULARITY,0.6,奇点看涨,-0.435686124,0.076525069,-0.07650371,0.4662171027785079,-0.357262298,True,,做空(反向),做空(反向),,多平/反空,0.5261567965420816,-0.928786978,-0.488870085,-0.11391983180203914,0.57152468,0.57152468,0.053183961,0.4162765194516912,0,HOLD,ACTION
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,2603.73903,OSCILLATION,0.8,系统平衡,0.1882723634003226,0.016726879,-0.07650371,0.7481286805715702,-0.419023243,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,多平/反空,0.4662171027785079,-0.357262298,-0.435686124,0.6046787561266148,-0.06176094500000001,0.06176094500000001,0.6239584874003226,0.430630963242876,0,HOLD,ACTION
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,1203.77782,BEARISH_SINGULARITY,0.9,强奇点看空,0.425120726,-0.033073307,0.5477121377377486,0.3852799545579685,0.2184466446915304,True,,做多(反向),做多(反向),,继续持空,0.7481286805715702,-0.419023243,0.1882723634003226,-0.4850084423128724,0.6374698876915303,0.6374698876915303,0.2368483625996774,0.6611106698412177,0,ACTION,HOLD
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2481.91862,BEARISH_SINGULARITY,0.9,强奇点看空,0.5769941844199195,-0.075712694,0.5477121377377486,0.817583265,1.0983325850712489,True,,做多(反向),做多(反向),,继续持空,0.3852799545579685,0.2184466446915304,0.425120726,1.1220498375992929,0.8798859403797185,0.8798859403797185,0.15187345841991945,0.8489540721898592,1,ACTION,HOLD
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,1419.04336,BEARISH_SINGULARITY,0.9,强奇点看空,0.6100033265702685,-0.107878538,0.5477121377377486,0.4750126080402641,0.8272914234575367,True,,做多(反向),做多(反向),,多空仓/反手空,0.817583265,1.0983325850712489,0.5769941844199195,-0.4190039982774549,-0.27104116161371217,0.27104116161371217,0.033009142150349,0.45025799417869755,0,HOLD,ACTION
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,3088.9335,BEARISH_SINGULARITY,0.9,强奇点看空,0.6199666327898934,-0.131311209,0.5477121377377486,1.0509701468803228,0.5618162214638037,True,,做多(反向),做多(反向),,空平/反多,0.4750126080402641,0.8272914234575367,0.6100033265702685,1.2125100030844613,-0.265475201993733,0.265475201993733,0.009963306219624934,0.5728669539142428,0,ACTION,ACTION
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,1813.29699,BEARISH_SINGULARITY,0.9,强奇点看空,0.5885869345919705,-0.14521652,0.5477121377377486,0.6411084836338397,-0.119246289,True,,做多(反向),做多(反向),,多平/反空,1.0509701468803228,0.5618162214638037,0.6199666327898934,-0.38998411559368046,-0.6810625104638037,0.6810625104638037,0.031379698197922856,0.6600028557392887,0,ACTION,ACTION
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1097.30715,BEARISH_SINGULARITY,0.9,强奇点看空,0.5175099800723081,-0.150363827,0.5477121377377486,0.4135199790094058,0.4293871849204796,True,,做多(反向),做多(反向),,空平/反多,0.6411084836338397,-0.119246289,0.5885869345919705,-0.3549921899870193,0.5486334739204797,0.5486334739204797,0.07107695451966245,0.5424480481537055,0,ACTION,ACTION
2025-08-29 16:00:00,108386.23,108832.0,107934.24,108212.01,2605.64538,OSCILLATION,0.8,系统平衡,-0.375919005,-0.004285346,-0.345763967,0.9544664611055004,-2.575736121,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,黄金/空平反多,0.4135199790094058,0.4293871849204796,0.5175099800723081,1.3081507776043642,-3.0051233059204794,3.0051233059204794,0.8934289850723081,0.9272621948140668,1,HOLD,ACTION
2025-08-29 20:00:00,108212.01,108549.99,107463.9,108377.4,3013.0964,BULLISH_SINGULARITY,0.6,奇点看涨,-0.519345795,0.042386301,-0.345763967,1.1358943829325332,-2.200793571,False,量能放大,做空(反向),被过滤-不执行,,平空/反手多,0.9544664611055004,-2.575736121,-0.375919005,0.19008307700712282,0.37494254999999965,0.37494254999999965,0.14342679000000003,0.45297370559527794,0,HOLD,ACTION
2025-08-30 00:00:00,108377.4,108436.21,107350.1,108436.2,3244.13736,BULLISH_SINGULARITY,0.6,奇点看涨,-0.620997869,0.086513447,-0.345763967,1.2300505987398176,-1.947169635,False,量能放大,做空(反向),被过滤-不执行,,继续持多,1.1358943829325332,-2.200793571,-0.519345795,0.08289169945906567,0.2536239360000001,0.2536239360000001,0.10165207399999998,0.34055373417408186,0,HOLD,HOLD
2025-08-30 04:00:00,108436.21,108697.28,108120.0,108524.26,3052.32523,BULLISH_SINGULARITY,0.6,奇点看涨,-0.677178801,0.1196821754601336,-0.345763967,1.1437571543846348,-1.69269138,False,量能放大,做空(反向),被过滤-不执行,,继续持多,1.2300505987398176,-1.947169635,-0.620997869,-0.07015438587940215,0.254478255,0.254478255,0.05618093200000007,0.32183271294559257,0,HOLD,HOLD
2025-08-30 08:00:00,108524.26,108777.43,108400.0,108680.01,1416.9539,BULLISH_SINGULARITY,0.6,奇点看涨,-0.669621958,0.1402095949328787,-0.345763967,0.5385779558990268,-1.405910065,True,,做空(反向),做空(反向),,继续持多,1.1437571543846348,-1.69269138,-0.677178801,-0.5291151151847501,0.28678131500000004,0.28678131500000004,0.007556843000000035,0.5152010516198703,0,ACTION,HOLD
2025-08-30 12:00:00,108680.01,108926.15,108190.52,108869.98,1540.53972,BULLISH_SINGULARITY,0.6,奇点看涨,-0.667535753,0.145401167,-0.345763967,0.5885642363758226,-1.117399902,True,,做空(反向),做空(反向),,继续持多,0.5385779558990268,-1.405910065,-0.669621958,0.09281159752139437,0.288510163,0.288510163,0.0020862050000000076,0.27841727152961293,0,HOLD,HOLD
2025-08-30 16:00:00,108869.98,108900.0,108625.46,108828.33,677.58629,BULLISH_SINGULARITY,0.6,奇点看涨,-0.6745287,0.139263894,-0.345763967,0.2634861872117263,-1.046358472,True,,做空(反向),做空(反向),,继续持多,0.5885642363758226,-1.117399902,-0.667535753,-0.5523238230814291,0.07104142999999996,0.07104142999999996,0.006992946999999972,0.3706522066282301,0,HOLD,HOLD
2025-08-30 20:00:00,108828.32,108838.27,108468.77,108816.33,776.84909,BULLISH_SINGULARITY,0.6,奇点看涨,-0.690023379,0.1234412142753026,-0.345763967,0.3177352509579297,-0.95754146,True,,做空(反向),做空(反向),,继续持多,0.2634861872117263,-1.046358472,-0.6745287,0.20588959262069848,0.08881701200000014,0.08881701200000014,0.015494679000000011,0.21030696170014312,0,HOLD,HOLD
2025-08-31 00:00:00,108816.33,109480.02,108801.35,109223.84,1756.83146,BULLISH_SINGULARITY,0.6,奇点看涨,-0.674153464,0.1044918461340289,-0.345763967,0.7206988869860957,-0.531060768,True,,做空(反向),做空(反向),,继续持多,0.3177352509579297,-0.95754146,-0.690023379,1.2682371087667612,0.42648069199999994,0.42648069199999994,0.015869915000000012,0.6093335309314794,0,ACTION,HOLD
2025-08-31 04:00:00,109223.84,109231.41,108523.49,108708.26,1177.25929,BULLISH_SINGULARITY,0.6,奇点看涨,-0.664589578,0.084417833,-0.345763967,0.4974993314729847,-0.906162635,True,,做空(反向),做空(反向),,继续持多,0.7206988869860957,-0.531060768,-0.674153464,-0.30969876538385327,-0.37510186700000003,0.37510186700000003,0.009563886000000021,0.43970343692670993,0,HOLD,HOLD
2025-08-31 08:00:00,108708.25,109100.0,108303.21,108389.76,1590.89462,BULLISH_SINGULARITY,0.6,奇点看涨,-0.537035293,0.063466738,-0.345763967,0.6668434354753796,-1.083776921,True,,做空(反向),做空(反向),,继续持多,0.4974993314729847,-0.906162635,-0.664589578,0.34039061620646754,-0.17761428599999984,0.17761428599999984,0.127554285,0.3819539707872644,0,HOLD,HOLD
2025-08-31 12:00:00,108389.77,108858.43,108191.29,108818.69,2441.88905,BULLISH_SINGULARITY,0.6,奇点看涨,-0.361532149,0.036585045,-0.345763967,1.0244078469761382,-0.626812972,False,量能放大,做空(反向),被过滤-不执行,,继续持多,0.6668434354753796,-1.083776921,-0.537035293,0.5362044409207656,0.4569639489999999,0.4569639489999999,0.17550314399999994,0.6650696874301518,0,ACTION,HOLD
2025-08-31 16:00:00,108818.69,109237.51,108555.0,108930.0,1232.50315,OSCILLATION,0.8,系统平衡,-0.223513464,0.010220745,-0.345763967,0.5190840144753737,-0.475386802,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持多,1.0244078469761382,-0.626812972,-0.361532149,-0.4932838361131132,0.15142616999999997,0.15142616999999997,0.13801868500000003,0.44089458859791775,0,HOLD,HOLD
2025-08-31 20:00:00,108930.0,109230.0,108076.93,108246.35,1290.13839,OSCILLATION,0.8,系统平衡,-0.145518828,-0.014036307,-0.345763967,0.5647501203015255,-0.996289195,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持多,0.5190840144753737,-0.475386802,-0.223513464,0.08797440212506932,-0.5209023930000001,0.5209023930000001,0.077994636,0.388535853815245,0,HOLD,HOLD
2025-09-01 12:00:00,108782.89,109520.0,108566.0,108784.33,2266.34513,OSCILLATION,0.8,系统平衡,-0.334250039,-0.013298438,-0.345763967,0.9466299085628728,-0.312098242,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持多,0.5647501203015255,-0.996289195,-0.145518828,0.6761924867894813,0.684190953,0.684190953,0.188731211,0.7683127976417163,1,HOLD,HOLD
2025-09-01 16:00:00,108784.33,109329.65,108391.3,109217.64,1553.15049,OSCILLATION,0.8,系统平衡,-0.405472376,0.002114269,-0.345763967,0.6667709059605984,0.076879398,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持多,0.9466299085628728,-0.312098242,-0.334250039,-0.2956371862654779,0.38897764,0.38897764,0.07122233700000002,0.4607739192206999,0,HOLD,HOLD
2025-09-01 20:00:00,109217.65,109442.95,107459.49,109237.42,3012.30155,OSCILLATION,0.8,系统平衡,-0.473714232,0.018542745,-0.345763967,1.4388743514287827,0.085948177,False,系统平衡震荡，无明显趋势,不交易,观望(震荡不开仓),,继续持多,0.6667709059605984,0.076879398,-0.405472376,1.1579741085970694,0.009068778999999999,0.009068778999999999,0.06824185599999999,0.49638430302383774,0,HOLD,HOLD
